D1CNTY,INTPTLAT,INTPTLONG,CASEKEY,start_year,FILEFY,D1ZIP,DISTRICT_NS,NOB,debt_limit,result,PRFILE,D1FPRSE,JOINT,D2FPRSE,ECRDTRS,DBTRTYP,CASETYP,org_chap,crnt_chap,cl_chap,SEQ,duration,duration_day,duration_weeks,duration_months,start,close,closed,assets,real_property,personal_property,liabilities,secured,unsecured1,unsecured2,debts,discharged,not_discharged,income_average,income_current,expenses_average,zip,latitude,longitude,lat,long
6057,NA,NA,09722122745400,2012,2012,959460000,CAE,n,1500000,discharge,Y,n,n,NA,A,i,v,12,12,12,0,1812,1812,258.857142857143,60,2012-04-18,2017-04-04,TRUE,186700,170000,16700,260500,255000,1500,4000,260500,260500,0,3600,0,2050,95946,39.2,-121.2,39.2,-121.2
6115,NA,NA,09722123014000,2012,2012,959010000,CAE,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,1724,1724,246.285714285714,57,2012-05-28,2017-02-15,TRUE,793546,729480,64066,491172,458021,1535,31616,NA,NA,NA,10822,NA,6698,95901,39.2,-121.5,39.2,-121.5
6077,NA,NA,09722152370000,2015,2015,953040000,CAE,n,1500000,dismiss,Y,n,y,n,A,i,v,12,12,12,0,539,539,77,17,2015-05-05,2016-10-25,TRUE,2562301,2150000,412301,1954188.2,1892539.2,1500,60149,NA,NA,NA,18076.62,NA,3136,95304,37.7,-121.4,37.7,-121.4
6061,NA,NA,09722152942100,2015,2016,956580000,CAE,n,1500000,dismiss,Y,n,n,NA,A,i,v,12,12,12,0,547,547,78.1428571428571,18,2015-12-02,2017-06-01,TRUE,3918272,800000,3118272,1714876,1606308,66918,41650,NA,NA,NA,1835,NA,1441,95658,38.87,-121.15,38.87,-121.15
6095,NA,NA,09722162287800,2016,2016,956200000,CAE,n,1500000,dismiss,N,n,y,n,B,i,v,12,12,12,0,240,240,34.2857142857143,7,2016-05-03,2016-12-29,TRUE,1197137,720000,477137,2332663,1716913,600,615150,NA,NA,NA,19066,NA,5891,95620,38.4,-121.8,38.4,-121.8
6021,NA,NA,09722162432100,2016,2016,959630000,CAE,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,329,329,47,11,2016-06-30,2017-05-25,TRUE,562057,513200,48857,804023,644505,0,159518,NA,NA,NA,4860,NA,1085,95963,39.7,-122.4,39.7,-122.4
6021,NA,NA,09722162732300,2016,2017,959630000,CAE,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,216,216,30.8571428571429,7,2016-11-03,2017-06-07,TRUE,733514,558000,175514,963565,847796,12441,103328,NA,NA,NA,1633,NA,1675,95963,39.7,-122.4,39.7,-122.4
6099,NA,NA,09729119372800,2011,2012,953800000,CAE,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2149,2149,307,71,2011-10-24,2017-09-11,TRUE,178250,125000,53250,508959,454936,0,54023,508959,508959,0,8855,0,8851,95380,37.5,-120.9,37.5,-120.9
6109,NA,NA,09729129027300,2012,2012,953700000,CAE,n,1500000,discharge,N,n,y,n,A,i,v,13,12,12,0,2008,2008,286.857142857143,66,2012-01-31,2017-07-31,TRUE,1176101,1012414,163687,1064400,1012414,5255,46731,NA,NA,NA,53891,5415,48657,95370,38,-120.4,38,-120.4
6099,NA,NA,09729169092300,2016,2017,953610000,CAE,n,1500000,dismiss,N,n,n,NA,A,p,v,12,12,12,0,115,115,16.4285714285714,3,2016-10-07,2017-01-30,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95361,37.8,-120.7,37.8,-120.7
6099,NA,NA,09729169109600,2016,2017,953610000,CAE,n,1500000,dismiss,Y,n,n,NA,A,p,v,12,12,12,0,112,112,16,3,2016-12-09,2017-03-31,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,95361,37.8,-120.7,37.8,-120.7
6099,NA,NA,09729179012900,2017,2017,953610000,CAE,n,1500000,dismiss,Y,n,n,NA,A,p,v,12,12,12,0,64,64,9.14285714285714,2,2017-02-23,2017-04-28,TRUE,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,95361,37.8,-120.7,37.8,-120.7
6037,NA,NA,09732171566000,2017,2017,907450000,CAC,n,1500000,dismiss,Y,n,n,NA,A,i,v,12,12,12,0,136,136,19.4285714285714,4,2017-05-08,2017-09-21,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,90745,33.83,-118.26,33.83,-118.26
6065,NA,NA,097361516721r1,2015,2016,922470000,CAC,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,1,503,503,71.8571428571429,16,2015-07-02,2016-11-16,TRUE,1603970.56,1500000,103970.56,757929.45,629984.14,54000,73945.31,NA,NA,NA,NA,NA,NA,92247,NA,NA,NA,NA
6071,NA,NA,09736152179700,2015,2016,923990000,CAC,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,317,317,45.2857142857143,10,2015-12-08,2016-10-20,TRUE,5565112,4155000,1410112,3165942,2530000,37000,598942,3165942,3165942,0,10000,NA,2958,92399,34,-117,34,-117
6071,NA,NA,09736161431700,2016,2016,917080000,CAC,n,1500000,dismiss,Y,n,n,NA,A,u,v,12,12,12,0,188,188,26.8571428571429,6,2016-05-13,2016-11-17,TRUE,360300,350000,10300,1174480.88,1174480.88,0,0,1174480.88,1174480.88,0,0,0,0,91708,33.95,-117.65,33.95,-117.65
6065,NA,NA,09736171035200,2017,2017,616040000,CAC,n,1500000,dismiss,N,y,n,NA,A,i,v,12,12,12,0,84,84,12,3,2017-01-17,2017-04-11,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,61604,40.7,-89.66,40.7,-89.66
6079,NA,NA,09739111387500,2011,2011,934470000,CAC,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2163,2163,309,71,2011-08-16,2017-07-18,TRUE,5859683,4375000,1484683,2256478.7,2075126.04,0,181352.66,NA,NA,NA,35966.25,NA,32431.16,93447,NA,NA,NA,NA
6083,NA,NA,09739141122700,2014,2014,934580000,CAC,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,1128,1128,161.142857142857,37,2014-06-10,2017-07-12,TRUE,77100,0,77100,1037126.92,281909.4,316000,439217.52,NA,NA,NA,NA,NA,NA,93458,34.96,-120.5,34.96,-120.5
6079,NA,NA,09739161238500,2016,2017,934460000,CAC,n,1500000,dismiss,Y,y,n,NA,A,i,v,12,12,12,0,207,207,29.5714285714286,7,2016-12-22,2017-07-17,TRUE,1216467.75,1200001,16466.75,3305487.82,4894,1069.51,3299524.31,NA,NA,NA,1072,NA,10031,93446,35.6,-120.9,35.6,-120.9
8001,NA,NA,10821091639700,2009,2009,801360000,CO,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2804,2804,400.571428571429,92,2009-04-10,2016-12-13,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,80136,39.8,-104.3,39.8,-104.3
8039,NA,NA,10821091723700,2009,2009,808300000,CO,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2868,2868,409.714285714286,94,2009-04-22,2017-02-27,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,80830,39.1,-103.9,39.1,-103.9
8039,NA,NA,10821092129700,2009,2009,808300000,CO,n,1500000,discharge,N,n,n,NA,A,u,v,12,12,12,0,2819,2819,402.714285714286,92,2009-06-10,2017-02-27,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,80830,39.1,-103.9,39.1,-103.9
8121,NA,NA,10821093786400,2009,2010,807430000,CO,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2779,2779,397,92,2009-12-31,2017-08-10,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,80743,40.2,-102.9,40.2,-102.9
8123,NA,NA,10821101164000,2010,2010,806520000,CO,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2525,2525,360.714285714286,83,2010-01-29,2016-12-28,TRUE,954584,448500,506084,1421282.74,725026,1700,694556.74,NA,NA,NA,17870,NA,11592,80652,40.1,-104.3,40.1,-104.3
8055,NA,NA,10821103277600,2010,2010,810890000,CO,n,1500000,discharge,Y,n,n,NA,A,u,v,12,12,12,0,2533,2533,361.857142857143,83,2010-09-07,2017-08-14,TRUE,3699515,2110000,1589515,3003443.43,2604866.14,105000,293577.29,3003443.43,2958909.43,44534,0,0,0,81089,37.6,-104.7,37.6,-104.7
8123,NA,NA,10821103337800,2010,2010,806510000,CO,n,1500000,dismiss,Y,n,y,n,B,i,v,12,12,12,0,2211,2211,315.857142857143,73,2010-09-14,2016-10-03,TRUE,319119,200121,118998,1103585.09,438710.76,15092,649782.33,1103585.09,1098144.09,5441,8800,0,8988.28,80651,40.3,-104.8,40.3,-104.8
8109,NA,NA,10821161098900,2016,2016,811430000,CO,n,1500000,dismiss,N,n,n,NA,A,u,v,13,12,12,0,545,545,77.8571428571429,18,2016-02-09,2017-08-07,TRUE,1896000,1800000,96000,1350642.3,1338972.3,0,11670,NA,NA,NA,NA,NA,NA,81143,38.1,-105.7,38.1,-105.7
1121,NA,NA,11261164168200,2016,2017,350140000,ALN,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,245,245,35,8,2016-10-12,2017-06-14,TRUE,177025,157000,20025,221466.66,167176.95,0,54289.71,221466.66,221466.66,0,0,0,0,35014,33.3,-86.3,33.3,-86.3
1009,NA,NA,11262110090200,2011,2011,359520000,ALN,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2233,2233,319,74,2011-02-22,2017-04-04,TRUE,255555,250000,5555,679718.96,658000,0,21718.96,679718.96,679718.96,0,10629,717,7409,35952,34,-86.3,34,-86.3
1057,NA,NA,11267097306400,2009,2010,355550000,ALN,n,1500000,dismiss,Y,n,n,NA,A,i,v,12,12,12,0,2696,2696,385.142857142857,89,2009-11-16,2017-04-04,TRUE,229150,175600,53550,314599.83,224326.91,0,90272.92,314599.83,314599.83,0,3000,0,2100,35555,33.6,-87.8,33.6,-87.8
1093,NA,NA,11267107049200,2010,2010,355700000,ALN,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2616,2616,373.714285714286,86,2010-03-04,2017-05-02,TRUE,1082300,555000,527300,587186.01,526196.46,0,60989.55,587186.01,587186.01,0,21236.72,0,25721.43,35570,34.2,-88,34.2,-88
1093,NA,NA,11267117058100,2011,2011,355940000,ALN,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2209,2209,315.571428571429,73,2011-03-18,2017-04-04,TRUE,1012250,329250,683000,1394578,875248,0,519330,1394578,1394578,0,21175,0,1142,35594,34,-87.8,34,-87.8
1077,NA,NA,11268118022000,2011,2011,356480000,ALN,n,1500000,discharge,N,n,n,NA,A,n,v,12,12,12,0,2218,2218,316.857142857143,73,2011-01-21,2017-02-16,TRUE,413748,0,413748,555663.37,514217.81,5710.97,35734.59,555663.37,549952.4,5710.97,0,0,0,35648,35,-87.4,35,-87.4
1077,NA,NA,112681180220r1,2011,2017,356480000,ALN,n,1500000,discharge,N,n,n,NA,A,n,v,12,12,12,1,2287,2287,326.714285714286,75,2011-01-21,2017-04-26,TRUE,413748,0,413748,555663.37,514217.81,5710.97,35734.59,555663.37,549952.4,5710.97,0,0,0,35648,35,-87.4,35,-87.4
1043,NA,NA,11268148306800,2014,2015,350580000,ALN,n,1500000,dismiss,N,y,n,NA,A,i,v,12,12,12,0,878,878,125.428571428571,29,2014-11-07,2017-04-03,TRUE,607606,591800,15806,626832,626832,0,0,626832,626832,0,3461,NA,2330,35058,34.2,-86.8,34.2,-86.8
1071,NA,NA,11268168339600,2016,2017,357650000,ALN,n,1500000,other,Y,n,n,NA,A,i,v,12,12,12,0,20,20,2.85714285714286,0,2016-12-02,2016-12-22,TRUE,655628,158870,496758,537974.05,468000,4930.06,65043.99,537974.05,537974.05,0,3217,0,5430,35765,34.7,-85.8,34.7,-85.8
1045,NA,NA,11271101042400,2010,2010,363740000,ALM,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2417,2417,345.285714285714,79,2010-03-09,2016-10-20,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36374,31.58,-85.49,31.58,-85.49
1069,NA,NA,11271101087700,2010,2010,363703107,ALM,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2489,2489,355.571428571429,82,2010-05-14,2017-03-07,TRUE,144516.5,0,144516.5,411382,175031,0,236351,411382,411382,0,0,NA,5060.41,36370,31.12,-85.15,31.12,-85.15
1069,NA,NA,11271111093800,2011,2011,363430000,ALM,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2073,2073,296.142857142857,68,2011-06-07,2017-02-08,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36343,31.1,-85.2,31.1,-85.2
1067,NA,NA,11271121079600,2012,2012,363530000,ALM,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,1734,1734,247.714285714286,57,2012-05-10,2017-02-07,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,36353,31.5,-85.3,31.5,-85.3
1069,NA,NA,11271131062800,2013,2013,363430000,ALM,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,1368,1368,195.428571428571,45,2013-04-09,2017-01-06,TRUE,182000,0,182000,675802.39,142000,0,533802.39,675802.39,675802.39,0,NA,NA,NA,36343,31.1,-85.2,31.1,-85.2
1069,NA,NA,11271131095000,2013,2013,363438212,ALM,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,1376,1376,196.571428571429,46,2013-05-31,2017-03-07,TRUE,1310674.54,988963,321711.54,1317411.53,1049554.42,0,267857.11,1317411.53,1317411.53,0,36691.02,NA,27553.05,36343,31.1,-85.2,31.1,-85.2
1061,NA,NA,11271141231200,2014,2015,364777636,ALM,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,867,867,123.857142857143,28,2014-11-12,2017-03-28,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,8973.72,NA,1420.26,36477,31.1,-86.1,31.1,-86.1
1069,NA,NA,11271151122500,2015,2015,363700000,ALM,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,595,595,85,20,2015-06-23,2017-02-07,TRUE,832092,488800,343292,305600.33,281681.59,0,23918.74,305600.33,305600.33,0,2136.66,NA,1872,36370,31.12,-85.15,31.12,-85.15
1097,NA,NA,11281091500000,2009,2010,366100000,ALS,n,1500000,discharge,N,n,n,NA,D,n,v,12,12,12,0,2694,2694,384.857142857143,89,2009-10-27,2017-03-13,TRUE,0,NA,NA,2359411.98,393469.76,NA,1965942.22,NA,NA,NA,NA,NA,NA,36610,30.73,-88.08,30.73,-88.08
1099,NA,NA,11281110190800,2011,2011,364600000,ALS,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2097,2097,299.571428571429,69,2011-05-12,2017-02-06,TRUE,1788920,986590,802330,1235306.84,1007232.96,NA,228073.88,NA,NA,NA,47162,NA,24880.8,36460,31.5,-87.3,31.5,-87.3
9011,NA,NA,02052102297100,2010,2010,063850000,CT,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2913,2913,416.142857142857,96,2010-08-29,2018-08-20,TRUE,563775.51,462000,101775.51,990455.24,848684.15,6620.07,135151.02,990455.24,990455.24,0,6899.47,0,5476.11,06385,41.36,-72.16,41.36,-72.16
9003,NA,NA,02052122056200,2012,2012,060820000,CT,n,1500000,discharge,N,n,y,n,A,i,v,12,13,13,0,2149,2149,307,70,2012-03-14,2018-01-31,TRUE,259936,220000,39936,30631.3,25202.95,0,5428.35,30631.3,30631.3,0,7242,0,5296,06082,41.98,-72.56,41.98,-72.56
9003,NA,NA,02052162030500,2016,2016,060880000,CT,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,680,680,97.1428571428571,23,2016-02-29,2018-01-09,TRUE,84641,1,84640,1317082.25,1149169.85,0,167912.4,1317082.25,1317082.25,0,0,0,0,06088,41.9,-72.59,41.9,-72.59
9009,NA,NA,02053163062300,2016,2016,065130000,CT,n,1500000,discharge,N,n,n,NA,A,n,v,12,11,11,0,608,608,86.8571428571429,20,2016-04-22,2017-12-21,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,06513,41.32,-72.86,41.32,-72.86
9005,NA,NA,02055175119000,2017,2017,067900000,CT,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,214,214,30.5714285714286,7,2017-09-28,2018-04-30,TRUE,200000,200000,0,172834.35,155378.73,0,17455.62,172834.35,172834.35,0,0,0,0,06790,41.84,-73.13,41.84,-73.13
5049,NA,NA,08601151175200,2015,2015,725540000,ARE,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,972,972,138.857142857143,32,2015-04-10,2017-12-07,TRUE,306580,215000,91580,413764.59,340467.56,0,73297.03,NA,NA,NA,5763,NA,2827,72554,36.4,-91.5,36.4,-91.5
5093,NA,NA,08603121179500,2012,2012,723150000,ARE,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2097,2097,299.571428571429,69,2012-03-23,2017-12-19,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72315,35.8,-89.9,35.8,-89.9
5093,NA,NA,08603121364900,2012,2012,723150000,ARE,n,1500000,discharge,N,n,n,NA,A,p,v,12,12,12,0,2007,2007,286.714285714286,66,2012-06-21,2017-12-19,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72315,35.8,-89.9,35.8,-89.9
5031,NA,NA,08603141545000,2014,2015,724160000,ARE,n,1500000,dismiss,N,n,n,NA,A,u,v,12,12,12,0,1118,1118,159.714285714286,36,2014-10-09,2017-10-31,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72416,36,-90.8,36,-90.8
5069,NA,NA,08605171115000,2017,2017,716010000,ARE,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,440,440,62.8571428571429,15,2017-02-28,2018-05-14,TRUE,335650,114150,221500,463332.68,360824.89,0,102507.79,463332.68,463332.68,0,7500,0,2705,71601,34.2,-91.9,34.2,-91.9
5091,NA,NA,08611147372200,2014,2015,718540000,ARW,n,1500000,dismiss,Y,n,y,n,A,i,v,12,12,12,0,1207,1207,172.428571428571,40,2014-12-27,2018-04-17,TRUE,5584019.36,4070691,1513328.36,3446462.72,3388481.56,0,57981.16,NA,NA,NA,353082.71,NA,337016.89,71854,33.4,-93.9,33.4,-93.9
5113,NA,NA,08612177028500,2017,2017,719440000,ARW,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,422,422,60.2857142857143,14,2017-02-08,2018-04-06,TRUE,1082420,1050000,32420,506682.1,494751.1,0,11931,NA,NA,NA,4753.33,NA,4496,71944,34.2,-94.4,34.2,-94.4
5091,NA,NA,08614167252800,2016,2017,718370000,ARW,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,564,564,80.5714285714286,19,2016-10-24,2018-05-11,TRUE,1328881,500000,828881,1447392.28,1201612.05,0,245780.23,1447392.28,1447392.28,0,68465.51,NA,38795.22,71837,33.2,-93.9,33.2,-93.9
5057,NA,NA,08614167265100,2016,2017,718350000,ARW,n,1500000,dismiss,N,n,y,n,B,i,v,12,12,12,0,346,346,49.4285714285714,11,2016-11-05,2017-10-17,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71835,33.7,-93.5,33.7,-93.5
5057,NA,NA,086141672651r1,2016,2018,718350000,ARW,n,1500000,dismiss,N,n,y,n,B,i,v,12,12,12,1,438,438,62.5714285714286,14,2016-11-05,2018-01-17,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,71835,33.7,-93.5,33.7,-93.5
5143,NA,NA,08615117066000,2011,2011,727640000,ARW,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,2463,2463,351.857142857143,81,2011-02-18,2017-11-16,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,72764,36.2,-94,36.2,-94
5007,NA,NA,08615157322600,2015,2016,727360000,ARW,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,850,850,121.428571428571,28,2015-12-21,2018-04-19,TRUE,262416,225050,37366,578874.46,570911.46,0,7963,578874.46,578874.46,0,10389.8,0,10166.3,72736,36.4,-94.5,36.4,-94.5
2220,NA,NA,097-1170000600,2017,2017,998350000,AK,n,1500000,discharge,N,n,n,NA,A,u,v,12,12,12,0,387,387,55.2857142857143,12,2017-01-09,2018-01-31,TRUE,2316800,0,2316800,770000,770000,0,0,770000,770000,0,NA,NA,NA,99835,57,-136,57,-136
2240,NA,NA,097-4170011100,2017,2017,997370000,AK,n,1500000,dismiss,Y,n,n,NA,A,i,v,12,12,12,0,490,490,70,16,2017-03-28,2018-07-31,TRUE,1058492.96,1009800,48692.96,2941540.75,1085627,294100,1561813.75,2941540.75,2647440.75,294100,6455,NA,6444,99737,64,-144,64,-144
2090,NA,NA,097-4170043000,2017,2018,997371656,AK,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,224,224,32,7,2017-12-19,2018-07-31,TRUE,632141,554000,78141,528928.42,375661,9600,143667.42,528928.42,519328.42,9600,2181.96,NA,1378,99737,64,-144,64,-144
4013,NA,NA,09702112340100,2011,2011,852340000,AZ,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2381,2381,340.142857142857,78,2011-08-15,2018-02-20,TRUE,254285.4,135000,119285.4,1148997.27,273646.07,52640.96,822710.24,1148997.27,1148997.27,0,7575,0,4581.97,85234,33.37,-111.74,33.37,-111.74
4001,NA,NA,09702161399200,2016,2017,859250000,AZ,n,1500000,dismiss,N,n,y,n,A,i,v,12,12,12,0,435,435,62.1428571428571,14,2016-12-12,2018-02-20,TRUE,3175659,2350000,825659,3271963.46,3162148.46,0,109815,3271963.46,3271963.46,0,9600,NA,9532,85925,33.9,-109.3,33.9,-109.3
4021,NA,NA,09704132137400,2013,2014,851420000,AZ,n,1500000,discharge,N,n,n,NA,A,u,v,12,12,12,0,1507,1507,215.285714285714,49,2013-12-16,2018-01-31,TRUE,710583,350000,360583,115000,115000,0,0,115000,115000,0,NA,NA,NA,85142,33.2,-111.6,33.2,-111.6
4021,NA,NA,09704141535100,2014,2015,851720000,AZ,n,1500000,discharge,N,n,y,n,A,i,v,12,13,13,0,1184,1184,169.142857142857,39,2014-10-09,2018-01-05,TRUE,313659.06,281847.8,31811.26,758123.68,355588.81,47000,355534.87,758123.68,758123.68,0,6596.84,NA,5431,85172,32.9,-111.9,32.9,-111.9
4003,NA,NA,09704170700500,2017,2017,856300000,AZ,n,1500000,dismiss,N,y,n,NA,A,i,v,12,12,12,0,125,125,17.8571428571429,4,2017-06-21,2017-10-24,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85630,31.8,-110.2,31.8,-110.2
4021,NA,NA,09704180118800,2018,2018,851720000,AZ,n,1500000,dismiss,Y,n,n,NA,A,i,v,12,12,12,0,69,69,9.85714285714286,2,2018-02-08,2018-04-18,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85172,32.9,-111.9,32.9,-111.9
4021,NA,NA,09704180414200,2018,2018,851400000,AZ,n,1500000,dismiss,N,y,n,NA,A,i,v,12,12,12,0,134,134,19.1428571428571,4,2018-04-18,2018-08-30,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,85140,33.3,-111.5,33.3,-111.5
6097,NA,NA,09711101143900,2010,2010,949520000,CAN,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,2905,2905,415,96,2010-04-21,2018-04-04,TRUE,655220,595875,59345,836348.24,631742.95,NA,204605.29,NA,NA,NA,NA,NA,NA,94952,38.2,-122.8,38.2,-122.8
6023,NA,NA,09711111042900,2011,2011,955210000,CAN,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2711,2711,387.285714285714,89,2011-02-08,2018-07-12,TRUE,1926033,1835283,90750,2355765.47,2036820.78,2500,316444.69,NA,NA,NA,13817,NA,13813,95521,40.8,-124.1,40.8,-124.1
6097,NA,NA,09711121149900,2012,2012,949520000,CAN,n,1500000,discharge,N,n,n,NA,A,i,v,12,12,12,0,2274,2274,324.857142857143,75,2012-05-30,2018-08-21,TRUE,2788855,2576000,212855,3618696.38,3452065.87,0,166630.51,3618696.38,3618696.38,0,132242,NA,130600.79,94952,38.2,-122.8,38.2,-122.8
6045,NA,NA,09711131048400,2013,2013,954560000,CAN,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,1717,1717,245.285714285714,56,2013-03-09,2017-11-20,TRUE,1728065.57,1503100,224965.57,2775200,2749000,20000,6200,2775200,2775200,0,16582,0,15451,95456,39.3,-123.7,39.3,-123.7
6023,NA,NA,09711131186400,2013,2014,955550000,CAN,n,1500000,dismiss,N,n,n,NA,A,i,v,12,12,12,0,1484,1484,212,48,2013-10-03,2017-10-26,TRUE,947497,777267,170230,184422.06,100653.99,0,83768.07,184422.06,184422.06,0,10786,NA,9587,95555,41.3,-123.9,41.3,-123.9
6045,NA,NA,09711131208200,2013,2014,954700000,CAN,n,1500000,discharge,N,n,n,NA,A,i,v,13,12,12,0,1751,1751,250.142857142857,57,2013-11-13,2018-08-30,TRUE,417313,400000,17313,398258,395529,0,2729,398258,398258,0,6537.3,816.67,5171.3,95470,39.3,-123.3,39.3,-123.3
6097,NA,NA,09711141011900,2014,2014,949518501,CAN,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,0,1470,1470,210,49,2014-01-29,2018-02-07,TRUE,607196,427400,179796,1305708,224974,2326,1078408,1305708,1303382,2326,2901,0,4055,94951,38.32,-122.64,38.32,-122.64
6097,NA,NA,09711161086700,2016,2017,949549549,CAN,n,1500000,dismiss,Y,n,n,NA,A,i,v,13,12,12,0,378,378,54,12,2016-10-06,2017-10-19,TRUE,847350,810000,37350,1505313,987250,92421,425642,1505313,1412892,92421,7890,9650,5205,94954,38.2,-122.6,38.2,-122.6
6045,NA,NA,09711171006100,2017,2017,954600000,CAN,n,1500000,dismiss,Y,y,n,NA,A,i,v,12,12,12,0,313,313,44.7142857142857,10,2017-02-01,2017-12-11,TRUE,1842537,1683010,159527,1931543,1683010,54132,194401,1931543,1931543,0,10000,0,1810,95460,39.3,-123.7,39.3,-123.7
6097,NA,NA,09711171087500,2017,2018,949540000,CAN,n,1500000,dismiss,Y,n,n,NA,A,u,v,12,12,12,0,224,224,32,8,2017-11-30,2018-07-12,TRUE,6654500,6600000,54500,3066814.13,3055388.82,1642.31,9783,3066814.13,3066814.13,0,NA,NA,NA,94954,38.2,-122.6,38.2,-122.6
6097,NA,NA,09711181018200,2018,2018,949540000,CAN,n,1500000,dismiss,Y,y,n,NA,A,i,v,12,12,12,0,91,91,13,3,2018-03-22,2018-06-21,TRUE,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,94954,38.2,-122.6,38.2,-122.6
6087,NA,NA,097151161314r1,2011,2017,950050000,CAN,n,1500000,discharge,N,n,y,n,A,i,v,12,12,12,1,2138,2138,305.428571428571,70,2011-12-12,2017-10-19,TRUE,1637956.2,906955,731001.2,2030778.56,1921851.65,0,108926.91,2030778.56,2030778.56,0,18439.11,0,16784.68,95005,37.09,-122.09,37.09,-122.09
