STATE,DISTRICT,DISTRICT_NS,CIRCUIT,CIRCUIT_NUM,DATE,month,TOTAL_FILINGS,CHAP_7,CHAP_11,CHAP_12,CHAP_13,TOTAL_BUSINESS_FILINGS,BCHAP_7,BCHAP_11,BCHAP_12,BCHAP_13,TOTAL_NON_BUSINESS_FILINGS,NBCHAP_7,NBCHAP_11,NBCHAP_13,TOTAL_OTHER,TOTAL_BCHAP_OTHER,CHAP_9,CHAP_15,OTHERS,QTR_ENDED,YEAR,FISCAL_YEAR,ST_ABRV
CALIFORNIA,CALIFORNIA NORTHERN,CAN,NINTH CIRCUIT,9TH,2019-09-30,9,633,367,11,2,253,46,33,7,NA,4,587,334,4,249,2,2,0,0,631,2019.3,2019,2019,CA
CALIFORNIA,CALIFORNIA SOUTHERN,CAS,NINTH CIRCUIT,9TH,2019-09-30,9,669,549,3,0,117,26,24,2,NA,0,643,525,1,117,0,0,0,0,669,2019.3,2019,2019,CA
COLORADO,COLORADO,CO,TENTH CIRCUIT,10TH,2019-09-30,9,908,688,8,1,211,34,24,8,NA,1,874,664,0,210,1,1,0,0,907,2019.3,2019,2019,CO
CONNECTICUT,CONNECTICUT,CT,SECOND CIRCUIT,2ND,2019-09-30,9,504,384,4,0,116,16,11,4,NA,1,488,373,0,115,0,0,0,0,504,2019.3,2019,2019,CT
DELAWARE,DELAWARE,DE,THIRD CIRCUIT,3RD,2019-09-30,9,226,115,38,0,73,43,5,38,NA,0,183,110,0,73,0,0,0,0,226,2019.3,2019,2019,DE
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC,DC CIRCUIT,DC,2019-09-30,9,72,45,5,0,22,7,1,5,NA,1,65,44,0,21,0,0,0,0,72,2019.3,2019,2019,DC
FLORIDA,FLORIDA MIDDLE,FLM,ELEVENTH CIRCUIT,11TH,2019-09-30,9,1994,1417,33,2,542,81,44,28,NA,7,1913,1373,5,535,2,2,0,0,1992,2019.3,2019,2019,FL
FLORIDA,FLORIDA NORTHERN,FLN,ELEVENTH CIRCUIT,11TH,2019-09-30,9,206,153,4,1,48,10,6,3,NA,0,196,147,1,48,1,1,0,0,205,2019.3,2019,2019,FL
FLORIDA,FLORIDA SOUTHERN,FLS,ELEVENTH CIRCUIT,11TH,2019-09-30,9,1372,761,22,0,589,51,27,17,NA,7,1321,734,5,582,0,0,0,0,1372,2019.3,2019,2019,FL
GEORGIA,GEORGIA MIDDLE,GAM,ELEVENTH CIRCUIT,11TH,2019-09-30,9,719,205,1,3,510,10,4,1,NA,2,709,201,0,508,3,3,0,0,716,2019.3,2019,2019,GA
GEORGIA,GEORGIA NORTHERN,GAN,ELEVENTH CIRCUIT,11TH,2019-09-30,9,2519,1290,15,0,1214,53,36,15,NA,2,2466,1254,0,1212,0,0,0,0,2519,2019.3,2019,2019,GA
GEORGIA,GEORGIA SOUTHERN,GAS,ELEVENTH CIRCUIT,11TH,2019-09-30,9,486,85,0,0,401,5,4,0,NA,1,481,81,0,400,0,0,0,0,486,2019.3,2019,2019,GA
GUAM,GUAM,GUAM,NINTH CIRCUIT,9TH,2019-09-30,9,13,12,0,0,1,0,0,0,NA,0,13,12,0,1,0,0,0,0,13,2019.3,2019,2019,NA
HAWAII,HAWAII,HI,NINTH CIRCUIT,9TH,2019-09-30,9,141,96,0,0,45,1,1,0,NA,0,140,95,0,45,0,0,0,0,141,2019.3,2019,2019,HI
IDAHO,IDAHO,ID,NINTH CIRCUIT,9TH,2019-09-30,9,325,290,3,0,32,7,6,1,NA,0,318,284,2,32,0,0,0,0,325,2019.3,2019,2019,ID
ILLINOIS,ILLINOIS CENTRAL,ILC,SEVENTH CIRCUIT,7TH,2019-09-30,9,385,306,1,0,78,6,4,1,NA,1,379,302,0,77,0,0,0,0,385,2019.3,2019,2019,IL
ILLINOIS,ILLINOIS NORTHERN,ILN,SEVENTH CIRCUIT,7TH,2019-09-30,9,3262,1965,9,0,1288,51,37,8,NA,6,3211,1928,1,1282,0,0,0,0,3262,2019.3,2019,2019,IL
ILLINOIS,ILLINOIS SOUTHERN,ILS,SEVENTH CIRCUIT,7TH,2019-09-30,9,277,180,2,0,95,8,5,2,NA,1,269,175,0,94,0,0,0,0,277,2019.3,2019,2019,IL
INDIANA,INDIANA NORTHERN,INN,SEVENTH CIRCUIT,7TH,2019-09-30,9,786,528,0,0,258,5,4,0,NA,1,781,524,0,257,0,0,0,0,786,2019.3,2019,2019,IN
INDIANA,INDIANA SOUTHERN,INS,SEVENTH CIRCUIT,7TH,2019-09-30,9,1159,689,2,0,468,32,27,2,NA,3,1127,662,0,465,0,0,0,0,1159,2019.3,2019,2019,IN
IOWA,IOWA NORTHERN,IAN,EIGHTH CIRCUIT,8TH,2019-09-30,9,154,132,1,3,18,9,5,1,NA,0,145,127,0,18,3,3,0,0,151,2019.3,2019,2019,IA
IOWA,IOWA SOUTHERN,IAS,EIGHTH CIRCUIT,8TH,2019-09-30,9,233,196,0,0,37,4,4,0,NA,0,229,192,0,37,0,0,0,0,233,2019.3,2019,2019,IA
KANSAS,KANSAS,KS,TENTH CIRCUIT,10TH,2019-09-30,9,511,281,2,2,226,19,14,2,NA,1,492,267,0,225,2,2,0,0,509,2019.3,2019,2019,KS
KENTUCKY,KENTUCKY EASTERN,KYE,SIXTH CIRCUIT,6TH,2019-09-30,9,615,397,0,0,218,9,8,0,NA,1,606,389,0,217,0,0,0,0,615,2019.3,2019,2019,KY
KENTUCKY,KENTUCKY WESTERN,KYW,SIXTH CIRCUIT,6TH,2019-09-30,9,617,352,0,0,265,16,13,0,NA,3,601,339,0,262,0,0,0,0,617,2019.3,2019,2019,KY
LOUISIANA,LOUISIANA EASTERN,LAE,FIFTH CIRCUIT,5TH,2019-09-30,9,304,109,8,0,187,24,15,8,NA,1,280,94,0,186,0,0,0,0,304,2019.3,2019,2019,LA
LOUISIANA,LOUISIANA MIDDLE,LAM,FIFTH CIRCUIT,5TH,2019-09-30,9,126,70,0,0,56,1,1,0,NA,0,125,69,0,56,0,0,0,0,126,2019.3,2019,2019,LA
LOUISIANA,LOUISIANA WESTERN,LAW,FIFTH CIRCUIT,5TH,2019-09-30,9,642,135,5,2,500,17,9,4,NA,2,625,126,1,498,2,2,0,0,640,2019.3,2019,2019,LA
MAINE,MAINE,ME,FIRST CIRCUIT,1ST,2019-09-30,9,127,102,3,1,21,3,0,2,NA,0,124,102,1,21,1,1,0,0,126,2019.3,2019,2019,ME
MARYLAND,MARYLAND,MD,FOURTH CIRCUIT,4TH,2019-09-30,9,1388,860,11,0,517,22,11,9,NA,2,1366,849,2,515,0,0,0,0,1388,2019.3,2019,2019,MD
MASSACHUSETTS,MASSACHUSETTS,MA,FIRST CIRCUIT,1ST,2019-09-30,9,604,388,12,0,204,35,23,11,NA,1,569,365,1,203,0,0,0,0,604,2019.3,2019,2019,MA
MICHIGAN,MICHIGAN EASTERN,MIE,SIXTH CIRCUIT,6TH,2019-09-30,9,1904,1404,5,1,494,25,16,4,NA,4,1879,1388,1,490,1,1,0,0,1903,2019.3,2019,2019,MI
MICHIGAN,MICHIGAN WESTERN,MIW,SIXTH CIRCUIT,6TH,2019-09-30,9,424,327,2,0,95,13,9,2,NA,2,411,318,0,93,0,0,0,0,424,2019.3,2019,2019,MI
MINNESOTA,MINNESOTA,MN,EIGHTH CIRCUIT,8TH,2019-09-30,9,714,547,2,2,163,19,13,2,NA,2,695,534,0,161,2,2,0,0,712,2019.3,2019,2019,MN
MISSISSIPPI,MISSISSIPPI NORTHERN,MSN,FIFTH CIRCUIT,5TH,2019-09-30,9,440,167,0,0,273,7,7,0,NA,0,433,160,0,273,0,0,0,0,440,2019.3,2019,2019,MS
MISSISSIPPI,MISSISSIPPI SOUTHERN,MSS,FIFTH CIRCUIT,5TH,2019-09-30,9,598,306,0,0,292,12,10,0,NA,2,586,296,0,290,0,0,0,0,598,2019.3,2019,2019,MS
MISSOURI,MISSOURI EASTERN,MOE,EIGHTH CIRCUIT,8TH,2019-09-30,9,757,478,0,0,279,6,5,0,NA,1,751,473,0,278,0,0,0,0,757,2019.3,2019,2019,MO
MISSOURI,MISSOURI WESTERN,MOW,EIGHTH CIRCUIT,8TH,2019-09-30,9,605,387,4,0,214,10,6,3,NA,1,595,381,1,213,0,0,0,0,605,2019.3,2019,2019,MO
MONTANA,MONTANA,MT,NINTH CIRCUIT,9TH,2019-09-30,9,123,102,2,3,16,8,3,2,NA,0,115,99,0,16,3,3,0,0,120,2019.3,2019,2019,MT
NEBRASKA,NEBRASKA,NE,EIGHTH CIRCUIT,8TH,2019-09-30,9,303,212,1,3,86,11,6,1,NA,0,292,206,0,86,4,4,1,0,299,2019.3,2019,2019,NE
NEVADA,NEVADA,NV,NINTH CIRCUIT,9TH,2019-09-30,9,820,645,18,0,157,41,27,14,NA,0,779,618,4,157,0,0,0,0,820,2019.3,2019,2019,NV
NEW HAMPSHIRE,NEW HAMPSHIRE,NH,FIRST CIRCUIT,1ST,2019-09-30,9,140,102,3,0,35,3,0,2,NA,1,137,102,1,34,0,0,0,0,140,2019.3,2019,2019,NH
NEW JERSEY,NEW JERSEY,NJ,THIRD CIRCUIT,3RD,2019-09-30,9,1857,1142,17,0,698,46,29,13,NA,4,1811,1113,4,694,0,0,0,0,1857,2019.3,2019,2019,NJ
NEW MEXICO,NEW MEXICO,NM,TENTH CIRCUIT,10TH,2019-09-30,9,213,181,2,0,30,3,1,2,NA,0,210,180,0,30,0,0,0,0,213,2019.3,2019,2019,NM
NEW YORK,NEW YORK EASTERN,NYE,SECOND CIRCUIT,2ND,2019-09-30,9,1412,772,40,0,600,72,40,32,NA,0,1340,732,8,600,0,0,0,0,1412,2019.3,2019,2019,NY
NEW YORK,NEW YORK NORTHERN,NYN,SECOND CIRCUIT,2ND,2019-09-30,9,472,374,2,0,96,9,6,2,NA,1,463,368,0,95,0,0,0,0,472,2019.3,2019,2019,NY
NEW YORK,NEW YORK SOUTHERN,NYS,SECOND CIRCUIT,2ND,2019-09-30,9,663,447,46,0,163,72,22,41,NA,2,591,425,5,161,7,7,0,7,656,2019.3,2019,2019,NY
NEW YORK,NEW YORK WESTERN,NYW,SECOND CIRCUIT,2ND,2019-09-30,9,428,220,5,0,203,10,2,4,NA,4,418,218,1,199,0,0,0,0,428,2019.3,2019,2019,NY
NORTH CAROLINA,NORTH CAROLINA EASTERN,NCE,FOURTH CIRCUIT,4TH,2019-09-30,9,481,152,3,0,326,17,7,3,NA,7,464,145,0,319,0,0,0,0,481,2019.3,2019,2019,NC
NORTH CAROLINA,NORTH CAROLINA MIDDLE,NCM,FOURTH CIRCUIT,4TH,2019-09-30,9,318,124,0,0,194,11,11,0,NA,0,307,113,0,194,0,0,0,0,318,2019.3,2019,2019,NC
NORTH CAROLINA,NORTH CAROLINA WESTERN,NCW,FOURTH CIRCUIT,4TH,2019-09-30,9,287,129,0,1,157,9,7,0,NA,1,278,122,0,156,1,1,0,0,286,2019.3,2019,2019,NC
NORTH DAKOTA,NORTH DAKOTA,ND,EIGHTH CIRCUIT,8TH,2019-09-30,9,56,54,0,0,2,1,0,0,NA,1,55,54,0,1,0,0,0,0,56,2019.3,2019,2019,ND
NORTHERN MARIANA ISLANDS,NORTHERN MARIANAS,NMI,NINTH CIRCUIT,9TH,2019-09-30,9,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,2019.3,2019,2019,NA
OHIO,OHIO NORTHERN,OHN,SIXTH CIRCUIT,6TH,2019-09-30,9,1597,1327,3,0,267,21,15,2,NA,4,1576,1312,1,263,0,0,0,0,1597,2019.3,2019,2019,OH
OHIO,OHIO SOUTHERN,OHS,SIXTH CIRCUIT,6TH,2019-09-30,9,1365,941,1,1,422,20,16,1,NA,2,1345,925,0,420,1,1,0,0,1364,2019.3,2019,2019,OH
OKLAHOMA,OKLAHOMA EASTERN,OKE,TENTH CIRCUIT,10TH,2019-09-30,9,123,112,1,2,8,4,1,1,NA,0,119,111,0,8,2,2,0,0,121,2019.3,2019,2019,OK
OKLAHOMA,OKLAHOMA NORTHERN,OKN,TENTH CIRCUIT,10TH,2019-09-30,9,190,174,0,0,16,6,5,0,NA,1,184,169,0,15,0,0,0,0,190,2019.3,2019,2019,OK
OKLAHOMA,OKLAHOMA WESTERN,OKW,TENTH CIRCUIT,10TH,2019-09-30,9,400,318,1,0,81,13,11,1,NA,1,387,307,0,80,0,0,0,0,400,2019.3,2019,2019,OK
OREGON,OREGON,OR,NINTH CIRCUIT,9TH,2019-09-30,9,714,545,0,1,168,9,8,0,NA,0,705,537,0,168,1,1,0,0,713,2019.3,2019,2019,OR
PENNSYLVANIA,PENNSYLVANIA EASTERN,PAE,THIRD CIRCUIT,3RD,2019-09-30,9,730,329,7,0,393,27,18,6,NA,2,703,311,1,391,1,1,0,1,729,2019.3,2019,2019,PA
PENNSYLVANIA,PENNSYLVANIA MIDDLE,PAM,THIRD CIRCUIT,3RD,2019-09-30,9,515,269,5,0,241,22,12,5,NA,5,493,257,0,236,0,0,0,0,515,2019.3,2019,2019,PA
PENNSYLVANIA,PENNSYLVANIA WESTERN,PAW,THIRD CIRCUIT,3RD,2019-09-30,9,540,335,8,1,196,23,10,7,NA,5,517,325,1,191,1,1,0,0,539,2019.3,2019,2019,PA
PUERTO RICO,PUERTO RICO,PR,FIRST CIRCUIT,1ST,2019-09-30,9,640,216,6,1,416,18,7,6,NA,3,622,209,0,413,2,2,1,0,638,2019.3,2019,2019,NA
RHODE ISLAND,RHODE ISLAND,RI,FIRST CIRCUIT,1ST,2019-09-30,9,142,111,0,0,31,5,3,0,NA,2,137,108,0,29,0,0,0,0,142,2019.3,2019,2019,RI
SOUTH CAROLINA,SOUTH CAROLINA,SC,FOURTH CIRCUIT,4TH,2019-09-30,9,483,198,1,0,284,16,15,1,NA,0,467,183,0,284,0,0,0,0,483,2019.3,2019,2019,SC
SOUTH DAKOTA,SOUTH DAKOTA,SD,EIGHTH CIRCUIT,8TH,2019-09-30,9,77,64,1,2,10,10,6,1,NA,1,67,58,0,9,2,2,0,0,75,2019.3,2019,2019,SD
TENNESSEE,TENNESSEE EASTERN,TNE,SIXTH CIRCUIT,6TH,2019-09-30,9,1067,569,0,1,497,8,7,0,NA,0,1059,562,0,497,1,1,0,0,1066,2019.3,2019,2019,TN
TENNESSEE,TENNESSEE MIDDLE,TNM,SIXTH CIRCUIT,6TH,2019-09-30,9,723,322,5,0,396,10,4,5,NA,1,713,318,0,395,0,0,0,0,723,2019.3,2019,2019,TN
TENNESSEE,TENNESSEE WESTERN,TNW,SIXTH CIRCUIT,6TH,2019-09-30,9,1104,245,3,0,856,10,5,3,NA,2,1094,240,0,854,0,0,0,0,1104,2019.3,2019,2019,TN
TEXAS,TEXAS EASTERN,TXE,FIFTH CIRCUIT,5TH,2019-09-30,9,528,233,6,1,288,38,31,5,NA,1,490,202,1,287,1,1,0,0,527,2019.3,2019,2019,TX
TEXAS,TEXAS NORTHERN,TXN,FIFTH CIRCUIT,5TH,2019-09-30,9,976,468,14,3,491,63,42,14,NA,4,913,426,0,487,3,3,0,0,973,2019.3,2019,2019,TX
TEXAS,TEXAS SOUTHERN,TXS,FIFTH CIRCUIT,5TH,2019-09-30,9,790,347,28,1,414,70,36,28,NA,5,720,311,0,409,1,1,0,0,789,2019.3,2019,2019,TX
TEXAS,TEXAS WESTERN,TXW,FIFTH CIRCUIT,5TH,2019-09-30,9,727,402,15,0,309,42,27,11,NA,3,685,375,4,306,1,1,0,1,726,2019.3,2019,2019,TX
UTAH,UTAH,UT,TENTH CIRCUIT,10TH,2019-09-30,9,793,467,1,0,325,11,11,0,NA,0,782,456,1,325,0,0,0,0,793,2019.3,2019,2019,UT
VERMONT,VERMONT,VT,SECOND CIRCUIT,2ND,2019-09-30,9,48,42,0,0,6,2,1,0,NA,1,46,41,0,5,0,0,0,0,48,2019.3,2019,2019,VT
VIRGINIA,VIRGINIA EASTERN,VAE,FOURTH CIRCUIT,4TH,2019-09-30,9,1440,808,11,0,621,33,23,9,NA,1,1407,785,2,620,0,0,0,0,1440,2019.3,2019,2019,VA
VIRGINIA,VIRGINIA WESTERN,VAW,FOURTH CIRCUIT,4TH,2019-09-30,9,452,247,0,0,205,9,7,0,NA,2,443,240,0,203,0,0,0,0,452,2019.3,2019,2019,VA
VIRGIN ISLANDS,VIRGIN ISLANDS,VI,THIRD CIRCUIT,3RD,2019-09-30,9,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,2019.3,2019,2019,NA
WASHINGTON,WASHINGTON EASTERN,WAE,NINTH CIRCUIT,9TH,2019-09-30,9,262,186,0,0,76,7,6,0,NA,1,255,180,0,75,0,0,0,0,262,2019.3,2019,2019,WA
WASHINGTON,WASHINGTON WESTERN,WAW,NINTH CIRCUIT,9TH,2019-09-30,9,695,477,9,1,208,32,21,6,NA,4,663,456,3,204,1,1,0,0,694,2019.3,2019,2019,WA
WEST VIRGINIA,WEST VIRGINIA NORTHERN,WVN,FOURTH CIRCUIT,4TH,2019-09-30,9,108,91,1,0,16,3,2,1,NA,0,105,89,0,16,0,0,0,0,108,2019.3,2019,2019,WV
WEST VIRGINIA,WEST VIRGINIA SOUTHERN,WVS,FOURTH CIRCUIT,4TH,2019-09-30,9,135,112,0,0,23,4,4,0,NA,0,131,108,0,23,0,0,0,0,135,2019.3,2019,2019,WV
WISCONSIN,WISCONSIN EASTERN,WIE,SEVENTH CIRCUIT,7TH,2019-09-30,9,984,639,0,0,345,13,12,0,NA,1,971,627,0,344,0,0,0,0,984,2019.3,2019,2019,WI
WISCONSIN,WISCONSIN WESTERN,WIW,SEVENTH CIRCUIT,7TH,2019-09-30,9,308,238,0,6,64,15,8,0,NA,1,293,230,0,63,6,6,0,0,302,2019.3,2019,2019,WI
WYOMING,WYOMING,WY,TENTH CIRCUIT,10TH,2019-09-30,9,55,46,0,0,9,3,3,0,NA,0,52,43,0,9,0,0,0,0,55,2019.3,2019,2019,WY
ARKANSAS,ARKANSAS,AR,EIGHTH CIRCUIT,8TH,2019-09-30,9,862,406,3,0,453,16,13,2,NA,1,846,393,1,452,0,0,0,0,862,2019.3,2019,2019,AR
ALABAMA,ALABAMA MIDDLE,ALM,ELEVENTH CIRCUIT,11TH,2019-10-31,10,875,161,1,0,713,5,5,0,NA,0,870,156,1,713,0,0,0,0,875,2019.4,2019,2019,AL
ALABAMA,ALABAMA NORTHERN,ALN,ELEVENTH CIRCUIT,11TH,2019-10-31,10,1203,549,7,0,647,17,10,7,NA,0,1186,539,0,647,0,0,0,0,1203,2019.4,2019,2019,AL
ALABAMA,ALABAMA SOUTHERN,ALS,ELEVENTH CIRCUIT,11TH,2019-10-31,10,501,121,1,0,379,2,2,0,NA,0,499,119,1,379,0,0,0,0,501,2019.4,2019,2019,AL
ALASKA,ALASKA,AK,NINTH CIRCUIT,9TH,2019-10-31,10,35,31,0,0,4,1,1,0,NA,0,34,30,0,4,0,0,0,0,35,2019.4,2019,2019,AK
ARIZONA,ARIZONA,AZ,NINTH CIRCUIT,9TH,2019-10-31,10,1533,1257,14,0,262,39,27,10,NA,2,1494,1230,4,260,0,0,0,0,1533,2019.4,2019,2019,AZ
CALIFORNIA,CALIFORNIA CENTRAL,CAC,NINTH CIRCUIT,9TH,2019-10-31,10,3468,2707,41,0,720,150,120,26,NA,4,3318,2587,15,716,0,0,0,0,3468,2019.4,2019,2019,CA
CALIFORNIA,CALIFORNIA EASTERN,CAE,NINTH CIRCUIT,9TH,2019-10-31,10,1295,980,7,0,308,32,22,3,NA,7,1263,958,4,301,0,0,0,0,1295,2019.4,2019,2019,CA
CALIFORNIA,CALIFORNIA NORTHERN,CAN,NINTH CIRCUIT,9TH,2019-10-31,10,697,391,11,0,295,51,40,5,NA,6,646,351,6,289,0,0,0,0,697,2019.4,2019,2019,CA
CALIFORNIA,CALIFORNIA SOUTHERN,CAS,NINTH CIRCUIT,9TH,2019-10-31,10,711,609,3,0,99,22,19,1,NA,2,689,590,2,97,0,0,0,0,711,2019.4,2019,2019,CA
COLORADO,COLORADO,CO,TENTH CIRCUIT,10TH,2019-10-31,10,1013,771,7,0,235,34,28,5,NA,1,979,743,2,234,0,0,0,0,1013,2019.4,2019,2019,CO
CONNECTICUT,CONNECTICUT,CT,SECOND CIRCUIT,2ND,2019-10-31,10,512,422,2,0,88,13,13,0,NA,0,499,409,2,88,0,0,0,0,512,2019.4,2019,2019,CT
DELAWARE,DELAWARE,DE,THIRD CIRCUIT,3RD,2019-10-31,10,175,92,13,1,69,26,12,13,NA,0,149,80,0,69,1,1,0,0,174,2019.4,2019,2019,DE
DISTRICT OF COLUMBIA,DISTRICT OF COLUMBIA,DC,DC CIRCUIT,DC,2019-10-31,10,79,52,4,0,22,4,1,2,NA,0,75,51,2,22,1,1,0,1,78,2019.4,2019,2019,DC
FLORIDA,FLORIDA MIDDLE,FLM,ELEVENTH CIRCUIT,11TH,2019-10-31,10,2465,1795,38,2,630,100,59,34,NA,5,2365,1736,4,625,2,2,0,0,2463,2019.4,2019,2019,FL
FLORIDA,FLORIDA NORTHERN,FLN,ELEVENTH CIRCUIT,11TH,2019-10-31,10,246,181,2,1,62,12,9,2,NA,0,234,172,0,62,1,1,0,0,245,2019.4,2019,2019,FL
FLORIDA,FLORIDA SOUTHERN,FLS,ELEVENTH CIRCUIT,11TH,2019-10-31,10,1667,975,18,0,672,53,32,14,NA,5,1614,943,4,667,2,2,0,2,1665,2019.4,2019,2019,FL
GEORGIA,GEORGIA MIDDLE,GAM,ELEVENTH CIRCUIT,11TH,2019-10-31,10,766,242,1,0,523,13,10,1,NA,2,753,232,0,521,0,0,0,0,766,2019.4,2019,2019,GA
GEORGIA,GEORGIA NORTHERN,GAN,ELEVENTH CIRCUIT,11TH,2019-10-31,10,2514,1345,36,3,1130,74,37,34,NA,0,2440,1308,2,1130,3,3,0,0,2511,2019.4,2019,2019,GA
GEORGIA,GEORGIA SOUTHERN,GAS,ELEVENTH CIRCUIT,11TH,2019-10-31,10,595,108,0,0,487,4,4,0,NA,0,591,104,0,487,0,0,0,0,595,2019.4,2019,2019,GA
GUAM,GUAM,GUAM,NINTH CIRCUIT,9TH,2019-10-31,10,19,18,0,0,1,0,0,0,NA,0,19,18,0,1,0,0,0,0,19,2019.4,2019,2019,NA
HAWAII,HAWAII,HI,NINTH CIRCUIT,9TH,2019-10-31,10,166,116,1,1,48,5,0,1,NA,3,161,116,0,45,1,1,0,0,165,2019.4,2019,2019,HI
IDAHO,IDAHO,ID,NINTH CIRCUIT,9TH,2019-10-31,10,313,282,1,0,30,5,5,0,NA,0,308,277,1,30,0,0,0,0,313,2019.4,2019,2019,ID
ILLINOIS,ILLINOIS CENTRAL,ILC,SEVENTH CIRCUIT,7TH,2019-10-31,10,471,376,0,0,95,16,13,0,NA,3,455,363,0,92,0,0,0,0,471,2019.4,2019,2019,IL
ILLINOIS,ILLINOIS NORTHERN,ILN,SEVENTH CIRCUIT,7TH,2019-10-31,10,3661,2210,11,0,1440,54,39,11,NA,4,3607,2171,0,1436,0,0,0,0,3661,2019.4,2019,2019,IL
ILLINOIS,ILLINOIS SOUTHERN,ILS,SEVENTH CIRCUIT,7TH,2019-10-31,10,311,202,0,0,109,3,3,0,NA,0,308,199,0,109,0,0,0,0,311,2019.4,2019,2019,IL
INDIANA,INDIANA NORTHERN,INN,SEVENTH CIRCUIT,7TH,2019-10-31,10,884,557,0,0,327,8,7,0,NA,1,876,550,0,326,0,0,0,0,884,2019.4,2019,2019,IN
INDIANA,INDIANA SOUTHERN,INS,SEVENTH CIRCUIT,7TH,2019-10-31,10,1331,790,5,1,535,22,15,5,NA,1,1309,775,0,534,1,1,0,0,1330,2019.4,2019,2019,IN
IOWA,IOWA NORTHERN,IAN,EIGHTH CIRCUIT,8TH,2019-10-31,10,181,166,0,1,14,6,4,0,NA,1,175,162,0,13,1,1,0,0,180,2019.4,2019,2019,IA
IOWA,IOWA SOUTHERN,IAS,EIGHTH CIRCUIT,8TH,2019-10-31,10,265,223,0,0,42,4,4,0,NA,0,261,219,0,42,0,0,0,0,265,2019.4,2019,2019,IA
KANSAS,KANSAS,KS,TENTH CIRCUIT,10TH,2019-10-31,10,648,336,5,4,303,22,11,4,NA,3,626,325,1,300,4,4,0,0,644,2019.4,2019,2019,KS
KENTUCKY,KENTUCKY EASTERN,KYE,SIXTH CIRCUIT,6TH,2019-10-31,10,637,426,0,0,211,8,8,0,NA,0,629,418,0,211,0,0,0,0,637,2019.4,2019,2019,KY
KENTUCKY,KENTUCKY WESTERN,KYW,SIXTH CIRCUIT,6TH,2019-10-31,10,692,416,0,0,276,9,6,0,NA,3,683,410,0,273,0,0,0,0,692,2019.4,2019,2019,KY
LOUISIANA,LOUISIANA EASTERN,LAE,FIFTH CIRCUIT,5TH,2019-10-31,10,334,128,1,0,205,12,11,1,NA,0,322,117,0,205,0,0,0,0,334,2019.4,2019,2019,LA
LOUISIANA,LOUISIANA MIDDLE,LAM,FIFTH CIRCUIT,5TH,2019-10-31,10,156,87,0,0,69,4,4,0,NA,0,152,83,0,69,0,0,0,0,156,2019.4,2019,2019,LA
LOUISIANA,LOUISIANA WESTERN,LAW,FIFTH CIRCUIT,5TH,2019-10-31,10,690,136,0,0,554,5,5,0,NA,0,685,131,0,554,0,0,0,0,690,2019.4,2019,2019,LA
MAINE,MAINE,ME,FIRST CIRCUIT,1ST,2019-10-31,10,108,87,1,0,20,9,8,1,NA,0,99,79,0,20,0,0,0,0,108,2019.4,2019,2019,ME
MARYLAND,MARYLAND,MD,FOURTH CIRCUIT,4TH,2019-10-31,10,1558,979,12,0,567,25,13,9,NA,3,1533,966,3,564,0,0,0,0,1558,2019.4,2019,2019,MD
MASSACHUSETTS,MASSACHUSETTS,MA,FIRST CIRCUIT,1ST,2019-10-31,10,710,443,4,0,263,37,33,3,NA,1,673,410,1,262,0,0,0,0,710,2019.4,2019,2019,MA
MICHIGAN,MICHIGAN EASTERN,MIE,SIXTH CIRCUIT,6TH,2019-10-31,10,2152,1577,16,0,559,38,15,15,NA,8,2114,1562,1,551,0,0,0,0,2152,2019.4,2019,2019,MI
MICHIGAN,MICHIGAN WESTERN,MIW,SIXTH CIRCUIT,6TH,2019-10-31,10,510,395,9,0,106,18,6,9,NA,3,492,389,0,103,0,0,0,0,510,2019.4,2019,2019,MI
MINNESOTA,MINNESOTA,MN,EIGHTH CIRCUIT,8TH,2019-10-31,10,945,703,3,3,236,30,21,3,NA,3,915,682,0,233,3,3,0,0,942,2019.4,2019,2019,MN
MISSISSIPPI,MISSISSIPPI NORTHERN,MSN,FIFTH CIRCUIT,5TH,2019-10-31,10,477,161,1,0,315,7,3,1,NA,3,470,158,0,312,0,0,0,0,477,2019.4,2019,2019,MS
MISSISSIPPI,MISSISSIPPI SOUTHERN,MSS,FIFTH CIRCUIT,5TH,2019-10-31,10,686,332,3,1,350,14,8,3,NA,2,672,324,0,348,1,1,0,0,685,2019.4,2019,2019,MS
MISSOURI,MISSOURI EASTERN,MOE,EIGHTH CIRCUIT,8TH,2019-10-31,10,899,551,0,3,345,11,7,0,NA,1,888,544,0,344,3,3,0,0,896,2019.4,2019,2019,MO
MISSOURI,MISSOURI WESTERN,MOW,EIGHTH CIRCUIT,8TH,2019-10-31,10,636,414,2,0,220,14,11,2,NA,1,622,403,0,219,0,0,0,0,636,2019.4,2019,2019,MO
MONTANA,MONTANA,MT,NINTH CIRCUIT,9TH,2019-10-31,10,116,84,1,1,30,4,2,1,NA,0,112,82,0,30,1,1,0,0,115,2019.4,2019,2019,MT
NEBRASKA,NEBRASKA,NE,EIGHTH CIRCUIT,8TH,2019-10-31,10,349,243,1,1,104,6,3,1,NA,1,343,240,0,103,1,1,0,0,348,2019.4,2019,2019,NE
